sku,week,units,policy,target,shortage,excess,cost,filled
21975,2011-10-17,103.00000000,quantile_80,330.00000000,0.00000000,227.00000000,227.00000000,103.00000000
21977,2011-10-17,112.00000000,quantile_80,739.00000000,0.00000000,627.00000000,627.00000000,112.00000000
21980,2011-10-17,84.00000000,quantile_80,129.00000000,0.00000000,45.00000000,45.00000000,84.00000000
21981,2011-10-17,20.00000000,quantile_80,152.00000000,0.00000000,132.00000000,132.00000000,20.00000000
21982,2011-10-17,41.00000000,quantile_80,299.00000000,0.00000000,258.00000000,258.00000000,41.00000000
21984,2011-10-17,2.00000000,quantile_80,96.00000000,0.00000000,94.00000000,94.00000000,2.00000000
21985,2011-10-17,49.00000000,quantile_80,162.00000000,0.00000000,113.00000000,113.00000000,49.00000000
22086,2011-10-17,698.00000000,quantile_80,981.00000000,0.00000000,283.00000000,283.00000000,698.00000000
22151,2011-10-17,170.00000000,quantile_80,358.00000000,0.00000000,188.00000000,188.00000000,170.00000000
22178,2011-10-17,199.00000000,quantile_80,678.00000000,0.00000000,479.00000000,479.00000000,199.00000000
22197,2011-10-17,613.00000000,quantile_80,1250.00000000,0.00000000,637.00000000,637.00000000,613.00000000
22355,2011-10-17,256.00000000,quantile_80,402.00000000,0.00000000,146.00000000,146.00000000,256.00000000
22386,2011-10-17,334.00000000,quantile_80,506.00000000,0.00000000,172.00000000,172.00000000,334.00000000
22411,2011-10-17,80.00000000,quantile_80,355.00000000,0.00000000,275.00000000,275.00000000,80.00000000
22423,2011-10-17,89.00000000,quantile_80,298.00000000,0.00000000,209.00000000,209.00000000,89.00000000
22469,2011-10-17,283.00000000,quantile_80,341.00000000,0.00000000,58.00000000,58.00000000,283.00000000
22492,2011-10-17,74.00000000,quantile_80,408.00000000,0.00000000,334.00000000,334.00000000,74.00000000
22616,2011-10-17,666.00000000,quantile_80,708.00000000,0.00000000,42.00000000,42.00000000,666.00000000
71459,2011-10-17,52.00000000,quantile_80,284.00000000,0.00000000,232.00000000,232.00000000,52.00000000
72741,2011-10-17,267.00000000,quantile_80,185.00000000,82.00000000,0.00000000,328.00000000,185.00000000
84077,2011-10-17,975.00000000,quantile_80,1085.00000000,0.00000000,110.00000000,110.00000000,975.00000000
84212,2011-10-17,0.00000000,quantile_80,208.00000000,0.00000000,208.00000000,208.00000000,0.00000000
84270,2011-10-17,0.00000000,quantile_80,50.00000000,0.00000000,50.00000000,50.00000000,0.00000000
84347,2011-10-17,400.00000000,quantile_80,526.00000000,0.00000000,126.00000000,126.00000000,400.00000000
84568,2011-10-17,24.00000000,quantile_80,362.00000000,0.00000000,338.00000000,338.00000000,24.00000000
84598,2011-10-17,16.00000000,quantile_80,151.00000000,0.00000000,135.00000000,135.00000000,16.00000000
84755,2011-10-17,196.00000000,quantile_80,239.00000000,0.00000000,43.00000000,43.00000000,196.00000000
84879,2011-10-17,732.00000000,quantile_80,997.00000000,0.00000000,265.00000000,265.00000000,732.00000000
84946,2011-10-17,412.00000000,quantile_80,561.00000000,0.00000000,149.00000000,149.00000000,412.00000000
84970S,2011-10-17,66.00000000,quantile_80,301.00000000,0.00000000,235.00000000,235.00000000,66.00000000
84991,2011-10-17,129.00000000,quantile_80,347.00000000,0.00000000,218.00000000,218.00000000,129.00000000
84992,2011-10-17,104.00000000,quantile_80,303.00000000,0.00000000,199.00000000,199.00000000,104.00000000
85099B,2011-10-17,725.00000000,quantile_80,1165.00000000,0.00000000,440.00000000,440.00000000,725.00000000
85099C,2011-10-17,200.00000000,quantile_80,393.00000000,0.00000000,193.00000000,193.00000000,200.00000000
85099F,2011-10-17,433.00000000,quantile_80,409.00000000,24.00000000,0.00000000,96.00000000,409.00000000
85123A,2011-10-17,152.00000000,quantile_80,1102.00000000,0.00000000,950.00000000,950.00000000,152.00000000
15036,2011-10-24,101.00000000,quantile_80,933.00000000,0.00000000,832.00000000,832.00000000,101.00000000
16014,2011-10-24,0.00000000,quantile_80,319.00000000,0.00000000,319.00000000,319.00000000,0.00000000
17003,2011-10-24,1684.00000000,quantile_80,841.00000000,843.00000000,0.00000000,3372.00000000,841.00000000
20725,2011-10-24,234.00000000,quantile_80,362.00000000,0.00000000,128.00000000,128.00000000,234.00000000
20727,2011-10-24,132.00000000,quantile_80,222.00000000,0.00000000,90.00000000,90.00000000,132.00000000
21080,2011-10-24,88.00000000,quantile_80,296.00000000,0.00000000,208.00000000,208.00000000,88.00000000
21212,2011-10-24,449.00000000,quantile_80,663.00000000,0.00000000,214.00000000,214.00000000,449.00000000
21213,2011-10-24,361.00000000,quantile_80,483.00000000,0.00000000,122.00000000,122.00000000,361.00000000
21232,2011-10-24,137.00000000,quantile_80,241.00000000,0.00000000,104.00000000,104.00000000,137.00000000
21498,2011-10-24,325.00000000,quantile_80,293.00000000,32.00000000,0.00000000,128.00000000,293.00000000
21915,2011-10-24,217.00000000,quantile_80,407.00000000,0.00000000,190.00000000,190.00000000,217.00000000
21928,2011-10-24,125.00000000,quantile_80,359.00000000,0.00000000,234.00000000,234.00000000,125.00000000
21929,2011-10-24,67.00000000,quantile_80,291.00000000,0.00000000,224.00000000,224.00000000,67.00000000
21931,2011-10-24,342.00000000,quantile_80,304.00000000,38.00000000,0.00000000,152.00000000,304.00000000
21975,2011-10-24,38.00000000,quantile_80,329.00000000,0.00000000,291.00000000,291.00000000,38.00000000
21977,2011-10-24,97.00000000,quantile_80,679.00000000,0.00000000,582.00000000,582.00000000,97.00000000
21980,2011-10-24,110.00000000,quantile_80,173.00000000,0.00000000,63.00000000,63.00000000,110.00000000
21981,2011-10-24,53.00000000,quantile_80,165.00000000,0.00000000,112.00000000,112.00000000,53.00000000
21982,2011-10-24,107.00000000,quantile_80,159.00000000,0.00000000,52.00000000,52.00000000,107.00000000
21984,2011-10-24,38.00000000,quantile_80,104.00000000,0.00000000,66.00000000,66.00000000,38.00000000
21985,2011-10-24,55.00000000,quantile_80,152.00000000,0.00000000,97.00000000,97.00000000,55.00000000
22086,2011-10-24,752.00000000,quantile_80,1003.00000000,0.00000000,251.00000000,251.00000000,752.00000000
22151,2011-10-24,173.00000000,quantile_80,372.00000000,0.00000000,199.00000000,199.00000000,173.00000000
22178,2011-10-24,1240.00000000,quantile_80,732.00000000,508.00000000,0.00000000,2032.00000000,732.00000000
22197,2011-10-24,2771.00000000,quantile_80,1356.00000000,1415.00000000,0.00000000,5660.00000000,1356.00000000
22355,2011-10-24,535.00000000,quantile_80,404.00000000,131.00000000,0.00000000,524.00000000,404.00000000
22386,2011-10-24,443.00000000,quantile_80,547.00000000,0.00000000,104.00000000,104.00000000,443.00000000
22411,2011-10-24,156.00000000,quantile_80,294.00000000,0.00000000,138.00000000,138.00000000,156.00000000
22423,2011-10-24,121.00000000,quantile_80,315.00000000,0.00000000,194.00000000,194.00000000,121.00000000
22469,2011-10-24,369.00000000,quantile_80,469.00000000,0.00000000,100.00000000,100.00000000,369.00000000
22492,2011-10-24,612.00000000,quantile_80,273.00000000,339.00000000,0.00000000,1356.00000000,273.00000000
22616,2011-10-24,173.00000000,quantile_80,851.00000000,0.00000000,678.00000000,678.00000000,173.00000000
71459,2011-10-24,96.00000000,quantile_80,235.00000000,0.00000000,139.00000000,139.00000000,96.00000000
72741,2011-10-24,54.00000000,quantile_80,281.00000000,0.00000000,227.00000000,227.00000000,54.00000000
84077,2011-10-24,5328.00000000,quantile_80,1354.00000000,3974.00000000,0.00000000,15896.00000000,1354.00000000
84212,2011-10-24,54.00000000,quantile_80,196.00000000,0.00000000,142.00000000,142.00000000,54.00000000
84270,2011-10-24,0.00000000,quantile_80,68.00000000,0.00000000,68.00000000,68.00000000,0.00000000
84347,2011-10-24,669.00000000,quantile_80,505.00000000,164.00000000,0.00000000,656.00000000,505.00000000
84568,2011-10-24,0.00000000,quantile_80,290.00000000,0.00000000,290.00000000,290.00000000,0.00000000
84598,2011-10-24,0.00000000,quantile_80,153.00000000,0.00000000,153.00000000,153.00000000,0.00000000
84755,2011-10-24,112.00000000,quantile_80,327.00000000,0.00000000,215.00000000,215.00000000,112.00000000
84879,2011-10-24,745.00000000,quantile_80,1051.00000000,0.00000000,306.00000000,306.00000000,745.00000000
84946,2011-10-24,216.00000000,quantile_80,563.00000000,0.00000000,347.00000000,347.00000000,216.00000000
84970S,2011-10-24,76.00000000,quantile_80,256.00000000,0.00000000,180.00000000,180.00000000,76.00000000
84991,2011-10-24,341.00000000,quantile_80,348.00000000,0.00000000,7.00000000,7.00000000,341.00000000
84992,2011-10-24,275.00000000,quantile_80,323.00000000,0.00000000,48.00000000,48.00000000,275.00000000
85099B,2011-10-24,590.00000000,quantile_80,1199.00000000,0.00000000,609.00000000,609.00000000,590.00000000
85099C,2011-10-24,391.00000000,quantile_80,389.00000000,2.00000000,0.00000000,8.00000000,389.00000000
85099F,2011-10-24,30.00000000,quantile_80,528.00000000,0.00000000,498.00000000,498.00000000,30.00000000
85123A,2011-10-24,369.00000000,quantile_80,1009.00000000,0.00000000,640.00000000,640.00000000,369.00000000
15036,2011-10-31,83.00000000,quantile_80,801.00000000,0.00000000,718.00000000,718.00000000,83.00000000
16014,2011-10-31,3021.00000000,quantile_80,299.00000000,2722.00000000,0.00000000,10888.00000000,299.00000000
17003,2011-10-31,100.00000000,quantile_80,1165.00000000,0.00000000,1065.00000000,1065.00000000,100.00000000
20725,2011-10-31,223.00000000,quantile_80,404.00000000,0.00000000,181.00000000,181.00000000,223.00000000
20727,2011-10-31,108.00000000,quantile_80,241.00000000,0.00000000,133.00000000,133.00000000,108.00000000
21080,2011-10-31,98.00000000,quantile_80,325.00000000,0.00000000,227.00000000,227.00000000,98.00000000
21212,2011-10-31,777.00000000,quantile_80,785.00000000,0.00000000,8.00000000,8.00000000,777.00000000
21213,2011-10-31,131.00000000,quantile_80,478.00000000,0.00000000,347.00000000,347.00000000,131.00000000
21232,2011-10-31,201.00000000,quantile_80,252.00000000,0.00000000,51.00000000,51.00000000,201.00000000
21498,2011-10-31,325.00000000,quantile_80,269.00000000,56.00000000,0.00000000,224.00000000,269.00000000
21915,2011-10-31,2640.00000000,quantile_80,729.00000000,1911.00000000,0.00000000,7644.00000000,729.00000000
21928,2011-10-31,207.00000000,quantile_80,328.00000000,0.00000000,121.00000000,121.00000000,207.00000000
21929,2011-10-31,69.00000000,quantile_80,291.00000000,0.00000000,222.00000000,222.00000000,69.00000000
21931,2011-10-31,245.00000000,quantile_80,398.00000000,0.00000000,153.00000000,153.00000000,245.00000000
21975,2011-10-31,102.00000000,quantile_80,379.00000000,0.00000000,277.00000000,277.00000000,102.00000000
21977,2011-10-31,61.00000000,quantile_80,628.00000000,0.00000000,567.00000000,567.00000000,61.00000000
21980,2011-10-31,112.00000000,quantile_80,204.00000000,0.00000000,92.00000000,92.00000000,112.00000000
21981,2011-10-31,96.00000000,quantile_80,163.00000000,0.00000000,67.00000000,67.00000000,96.00000000
21982,2011-10-31,613.00000000,quantile_80,220.00000000,393.00000000,0.00000000,1572.00000000,220.00000000
21984,2011-10-31,51.00000000,quantile_80,131.00000000,0.00000000,80.00000000,80.00000000,51.00000000
21985,2011-10-31,135.00000000,quantile_80,203.00000000,0.00000000,68.00000000,68.00000000,135.00000000
22086,2011-10-31,1717.00000000,quantile_80,1109.00000000,608.00000000,0.00000000,2432.00000000,1109.00000000
22151,2011-10-31,155.00000000,quantile_80,429.00000000,0.00000000,274.00000000,274.00000000,155.00000000
22178,2011-10-31,353.00000000,quantile_80,869.00000000,0.00000000,516.00000000,516.00000000,353.00000000
22197,2011-10-31,1029.00000000,quantile_80,1227.00000000,0.00000000,198.00000000,198.00000000,1029.00000000
22355,2011-10-31,274.00000000,quantile_80,456.00000000,0.00000000,182.00000000,182.00000000,274.00000000
22386,2011-10-31,292.00000000,quantile_80,648.00000000,0.00000000,356.00000000,356.00000000,292.00000000
22411,2011-10-31,91.00000000,quantile_80,297.00000000,0.00000000,206.00000000,206.00000000,91.00000000
22423,2011-10-31,236.00000000,quantile_80,282.00000000,0.00000000,46.00000000,46.00000000,236.00000000
22469,2011-10-31,1006.00000000,quantile_80,522.00000000,484.00000000,0.00000000,1936.00000000,522.00000000
22492,2011-10-31,118.00000000,quantile_80,419.00000000,0.00000000,301.00000000,301.00000000,118.00000000
22616,2011-10-31,702.00000000,quantile_80,943.00000000,0.00000000,241.00000000,241.00000000,702.00000000
71459,2011-10-31,100.00000000,quantile_80,279.00000000,0.00000000,179.00000000,179.00000000,100.00000000
72741,2011-10-31,24.00000000,quantile_80,171.00000000,0.00000000,147.00000000,147.00000000,24.00000000
84077,2011-10-31,974.00000000,quantile_80,1609.00000000,0.00000000,635.00000000,635.00000000,974.00000000
84212,2011-10-31,0.00000000,quantile_80,210.00000000,0.00000000,210.00000000,210.00000000,0.00000000
84270,2011-10-31,0.00000000,quantile_80,29.00000000,0.00000000,29.00000000,29.00000000,0.00000000
84347,2011-10-31,319.00000000,quantile_80,769.00000000,0.00000000,450.00000000,450.00000000,319.00000000
84568,2011-10-31,30.00000000,quantile_80,205.00000000,0.00000000,175.00000000,175.00000000,30.00000000
84598,2011-10-31,32.00000000,quantile_80,186.00000000,0.00000000,154.00000000,154.00000000,32.00000000
84755,2011-10-31,108.00000000,quantile_80,314.00000000,0.00000000,206.00000000,206.00000000,108.00000000
84879,2011-10-31,912.00000000,quantile_80,1024.00000000,0.00000000,112.00000000,112.00000000,912.00000000
84946,2011-10-31,823.00000000,quantile_80,587.00000000,236.00000000,0.00000000,944.00000000,587.00000000
84970S,2011-10-31,93.00000000,quantile_80,293.00000000,0.00000000,200.00000000,200.00000000,93.00000000
84991,2011-10-31,215.00000000,quantile_80,418.00000000,0.00000000,203.00000000,203.00000000,215.00000000
84992,2011-10-31,42.00000000,quantile_80,344.00000000,0.00000000,302.00000000,302.00000000,42.00000000
85099B,2011-10-31,823.00000000,quantile_80,1606.00000000,0.00000000,783.00000000,783.00000000,823.00000000
85099C,2011-10-31,80.00000000,quantile_80,416.00000000,0.00000000,336.00000000,336.00000000,80.00000000
85099F,2011-10-31,193.00000000,quantile_80,432.00000000,0.00000000,239.00000000,239.00000000,193.00000000
85123A,2011-10-31,1689.00000000,quantile_80,1004.00000000,685.00000000,0.00000000,2740.00000000,1004.00000000
15036,2011-11-07,107.00000000,quantile_80,706.00000000,0.00000000,599.00000000,599.00000000,107.00000000
16014,2011-11-07,10.00000000,quantile_80,207.00000000,0.00000000,197.00000000,197.00000000,10.00000000
17003,2011-11-07,109.00000000,quantile_80,1072.00000000,0.00000000,963.00000000,963.00000000,109.00000000
20725,2011-11-07,526.00000000,quantile_80,436.00000000,90.00000000,0.00000000,360.00000000,436.00000000
20727,2011-11-07,244.00000000,quantile_80,255.00000000,0.00000000,11.00000000,11.00000000,244.00000000
21080,2011-11-07,195.00000000,quantile_80,332.00000000,0.00000000,137.00000000,137.00000000,195.00000000
21212,2011-11-07,326.00000000,quantile_80,1045.00000000,0.00000000,719.00000000,719.00000000,326.00000000
21213,2011-11-07,111.00000000,quantile_80,410.00000000,0.00000000,299.00000000,299.00000000,111.00000000
21232,2011-11-07,134.00000000,quantile_80,335.00000000,0.00000000,201.00000000,201.00000000,134.00000000
21498,2011-11-07,200.00000000,quantile_80,384.00000000,0.00000000,184.00000000,184.00000000,200.00000000
21915,2011-11-07,661.00000000,quantile_80,586.00000000,75.00000000,0.00000000,300.00000000,586.00000000
21928,2011-11-07,313.00000000,quantile_80,417.00000000,0.00000000,104.00000000,104.00000000,313.00000000
21929,2011-11-07,407.00000000,quantile_80,320.00000000,87.00000000,0.00000000,348.00000000,320.00000000
21931,2011-11-07,504.00000000,quantile_80,487.00000000,17.00000000,0.00000000,68.00000000,487.00000000
21975,2011-11-07,125.00000000,quantile_80,381.00000000,0.00000000,256.00000000,256.00000000,125.00000000
21977,2011-11-07,152.00000000,quantile_80,527.00000000,0.00000000,375.00000000,375.00000000,152.00000000
21980,2011-11-07,46.00000000,quantile_80,205.00000000,0.00000000,159.00000000,159.00000000,46.00000000
21981,2011-11-07,45.00000000,quantile_80,173.00000000,0.00000000,128.00000000,128.00000000,45.00000000
21982,2011-11-07,71.00000000,quantile_80,354.00000000,0.00000000,283.00000000,283.00000000,71.00000000
21984,2011-11-07,24.00000000,quantile_80,162.00000000,0.00000000,138.00000000,138.00000000,24.00000000
21985,2011-11-07,29.00000000,quantile_80,196.00000000,0.00000000,167.00000000,167.00000000,29.00000000
22086,2011-11-07,1273.00000000,quantile_80,1353.00000000,0.00000000,80.00000000,80.00000000,1273.00000000
22151,2011-11-07,60.00000000,quantile_80,376.00000000,0.00000000,316.00000000,316.00000000,60.00000000
22178,2011-11-07,192.00000000,quantile_80,927.00000000,0.00000000,735.00000000,735.00000000,192.00000000
22197,2011-11-07,3828.00000000,quantile_80,1443.00000000,2385.00000000,0.00000000,9540.00000000,1443.00000000
22355,2011-11-07,320.00000000,quantile_80,511.00000000,0.00000000,191.00000000,191.00000000,320.00000000
22386,2011-11-07,516.00000000,quantile_80,640.00000000,0.00000000,124.00000000,124.00000000,516.00000000
22411,2011-11-07,617.00000000,quantile_80,306.00000000,311.00000000,0.00000000,1244.00000000,306.00000000
22423,2011-11-07,157.00000000,quantile_80,392.00000000,0.00000000,235.00000000,235.00000000,157.00000000
